,Age,Gender,City,Education,Income,Dateofjoining,Joining_Designation,Grade,Total_Business_Value,is_rating_increased,is_income_increased,is_grade_increased,is_joining_increased
2049,33.0,1.0,C18,0,31097,2019-02-17,1,1,232820,0,0,0,0
2050,37.0,1.0,C8,2,74945,2018-10-20,1,2,30668490,0,1,1,0
2051,42.0,0.0,C4,0,132505,2016-05-01,1,4,22212220,0,0,0,0
2052,27.0,0.0,C20,0,16676,2018-05-06,1,1,1877880,0,0,0,0
2053,38.0,0.0,C20,0,113256,2019-08-17,4,4,0,0,0,0,0
2054,34.0,1.0,C25,2,63321,2020-11-22,2,2,0,0,0,0,0
2055,35.0,1.0,C14,1,77848,2019-06-11,3,3,-134880,0,0,0,0
2056,44.0,1.0,C6,2,109652,2015-11-12,1,3,12342600,0,0,0,0
2057,31.0,0.0,C15,1,17648,2020-05-25,1,1,0,0,0,0,0
2058,39.0,0.0,C10,1,112317,2019-11-28,3,3,650870,0,0,0,0
2059,33.0,0.0,C24,2,62380,2018-05-04,2,2,2814660,0,0,0,0
2060,26.0,0.0,C28,2,73899,2019-10-17,2,2,2423110,0,0,0,0
2061,35.0,1.0,C12,1,77613,2020-09-26,3,3,0,0,0,0,0
2062,25.0,1.0,C18,2,27993,2018-11-16,1,1,100950,0,0,0,0
2063,31.0,0.0,C5,2,169549,2015-07-30,2,5,48017720,0,0,0,0
2064,38.0,0.0,C28,1,58275,2016-01-07,1,1,1624320,0,0,0,0
2065,48.0,0.0,C4,1,111507,2014-08-26,2,4,37052330,1,0,0,0
2066,36.0,1.0,C18,0,54059,2020-08-07,3,3,1160900,1,0,0,0
2067,32.0,0.0,C6,0,68525,2020-08-09,3,3,393110,0,0,0,0
2068,30.0,0.0,C21,1,28890,2020-07-13,3,3,0,0,0,0,0
2069,34.0,1.0,C25,2,82309,2020-09-28,2,2,1147570,0,0,0,0
2070,33.0,1.0,C15,2,40281,2018-12-28,2,2,0,0,0,0,0
2071,36.0,0.0,C17,2,39195,2020-11-29,1,1,0,0,0,0,0
2072,27.0,0.0,C21,0,12064,2019-11-08,1,1,0,0,0,0,0
2073,27.0,0.0,C27,0,58259,2020-04-13,2,2,200000,0,0,0,0
2074,37.0,1.0,C17,0,46832,2018-10-20,1,1,0,0,0,0,0
2075,53.0,1.0,C1,1,56188,2015-10-25,1,3,5951770,0,0,0,0
2076,30.0,0.0,C29,2,37214,2020-03-29,1,1,0,0,0,0,0
2077,29.0,1.0,C13,0,13222,2020-01-28,1,1,0,0,0,0,0
2078,33.0,0.0,C4,2,100560,2020-07-10,3,3,2077720,0,0,0,0
2079,31.0,1.0,C18,1,24429,2018-01-01,1,1,500000,0,0,0,0
2080,28.0,0.0,C16,2,36373,2020-07-31,2,2,0,0,0,0,0
2081,35.0,0.0,C9,2,51769,2020-09-07,2,2,834440,1,0,0,0
2082,33.0,1.0,C5,2,51617,2019-09-02,2,2,0,0,0,0,0
2083,37.0,0.0,C29,2,63424,2019-10-11,3,3,3232040,0,0,0,0
2084,26.0,0.0,C25,0,44169,2017-11-25,1,2,1857200,0,0,0,0
2085,37.0,0.0,C21,1,90492,2018-06-26,3,3,8545060,0,0,0,0
2086,30.0,1.0,C29,0,59110,2020-05-29,2,2,6078150,1,0,0,0
2087,23.0,0.0,C10,2,71138,2020-07-10,2,2,0,0,0,0,0
2088,33.0,0.0,C18,1,90734,2019-05-24,3,3,1835260,1,0,0,0
2089,37.0,1.0,C22,0,18024,2020-05-01,2,2,2921500,1,0,0,0
2090,29.0,1.0,C4,1,17481,2018-07-02,1,1,0,0,0,0,0
2091,24.0,0.0,C21,0,23511,2018-01-03,1,1,6774730,0,0,0,0
2092,40.0,1.0,C12,1,92031,2019-11-12,3,3,8087990,1,0,0,0
2093,40.0,0.0,C9,2,37664,2016-01-03,1,1,18059400,0,0,0,0
2094,25.0,0.0,C28,1,99691,2017-06-18,1,4,22037490,0,0,0,0
2095,42.0,0.0,C24,0,58577,2018-09-07,2,2,2375570,1,0,0,0
2096,38.0,0.0,C21,1,33343,2018-08-10,1,1,990700,0,0,0,0
2097,32.0,1.0,C9,2,85831,2019-12-07,2,2,269890,0,0,0,0
2098,33.0,1.0,C12,2,36191,2020-05-17,1,1,150000,0,0,0,0
2099,30.0,0.0,C2,0,42551,2019-12-02,2,2,0,0,0,0,0
2100,30.0,0.0,C15,2,52371,2020-05-22,1,1,3763050,1,0,0,0
2101,34.0,0.0,C20,0,19183,2019-05-31,2,2,0,0,0,0,0
2102,29.0,1.0,C1,0,63182,2020-01-31,3,3,0,0,0,0,0
2103,33.0,0.0,C14,1,99858,2020-04-05,2,2,2213880,0,0,0,0
2104,31.0,1.0,C24,2,45365,2020-11-13,3,3,0,0,0,0,0
2105,32.0,0.0,C27,1,55723,2018-02-27,1,1,12943640,0,0,0,0
2106,27.0,0.0,C24,0,55344,2020-04-06,2,2,0,0,0,0,0
2107,34.0,0.0,C25,2,36682,2018-10-02,1,1,235880,0,0,0,0
2108,40.0,1.0,C6,1,30967,2019-06-13,1,1,6222350,1,0,0,0
2109,34.0,0.0,C10,1,44188,2020-06-28,1,1,0,0,0,0,0
2110,35.0,0.0,C12,2,99515,2019-11-04,3,3,7052730,1,0,0,0
2111,34.0,0.0,C19,1,89269,2020-03-16,3,3,250000,0,0,0,0
2112,26.0,1.0,C2,2,68294,2018-06-11,1,1,4531680,0,0,0,0
2113,29.0,1.0,C24,0,18538,2019-11-21,1,1,9802190,1,0,0,0
2114,46.0,1.0,C2,2,44041,2018-02-12,1,1,2470920,0,0,0,0
2115,36.0,0.0,C16,0,47251,2020-04-13,3,3,0,0,0,0,0
2116,37.0,0.0,C4,2,65277,2020-04-18,2,2,6270140,1,0,0,0
2117,36.0,0.0,C2,1,58626,2019-10-11,3,3,502040,1,0,0,0
2118,41.0,0.0,C13,2,51616,2018-06-02,1,1,2959320,0,0,0,0
2119,36.0,1.0,C6,2,74360,2019-12-05,2,2,11532320,0,0,0,0
2120,37.0,1.0,C29,2,142543,2013-10-12,1,4,33738740,0,0,0,0
2121,28.0,0.0,C14,0,65958,2018-07-20,1,2,17386610,0,0,0,0
2122,36.0,1.0,C23,1,40775,2017-02-25,1,1,2424000,0,0,0,0
2123,25.0,1.0,C25,1,29052,2019-11-21,1,1,2172260,0,0,0,0
2124,25.0,0.0,C20,2,62242,2019-12-30,2,2,291000,0,0,0,0
2125,36.0,1.0,C28,2,59644,2017-11-18,1,2,15457560,0,0,0,0
2126,51.0,1.0,C19,2,40013,2016-05-25,1,2,12708940,0,0,0,0
2127,47.0,0.0,C27,0,48747,2018-05-25,1,1,17784050,0,0,0,0
2128,33.0,1.0,C3,0,25228,2018-11-12,1,1,4542520,0,0,0,0
2129,24.0,0.0,C28,2,38169,2020-01-31,1,1,4925520,0,0,0,0
2130,39.0,1.0,C4,0,52092,2020-06-30,3,3,1697840,0,0,0,0
2131,30.0,0.0,C22,0,15052,2020-07-27,1,1,2241890,0,0,0,0
2132,27.0,0.0,C17,1,75458,2019-07-06,2,2,0,0,0,0,0
2133,32.0,0.0,C8,1,66536,2020-09-28,3,3,0,0,0,0,0
2134,31.0,1.0,C7,0,30212,2019-08-04,1,1,1250290,1,0,0,0
2135,31.0,1.0,C20,0,91020,2019-09-12,3,3,0,0,0,0,0
2136,35.0,1.0,C13,0,71761,2019-06-28,3,3,0,0,0,0,0
2137,32.0,1.0,C20,2,70395,2020-05-29,3,3,0,0,0,0,0
2138,42.0,0.0,C12,1,47809,2018-08-18,1,1,23959960,0,0,0,0
2139,33.0,0.0,C15,1,18173,2019-11-29,1,1,899440,0,0,0,0
2140,30.2,0.0,C23,2,59536,2019-11-16,1,1,0,0,0,0,0
2141,37.0,0.0,C11,2,64254,2018-05-18,1,2,2547580,0,0,0,0
2142,38.0,1.0,C28,1,118773,2020-06-28,3,3,1525520,0,0,0,0
2143,41.0,0.0,C1,2,130752,2014-05-05,2,4,7044890,0,0,0,0
2144,23.0,1.0,C6,1,43876,2020-06-22,1,1,2636210,1,0,0,0
2145,28.0,0.0,C10,0,125576,2016-05-01,1,3,7644960,0,0,0,0
2146,31.0,0.0,C16,2,33169,2019-10-31,2,2,292470,0,0,0,0
2147,40.0,0.0,C5,2,37667,2020-11-13,2,2,0,0,0,0,0
2148,46.0,0.0,C15,2,115152,2019-06-30,4,4,1052540,0,0,0,0
2149,33.0,1.0,C26,1,83236,2015-05-31,2,4,33139380,0,0,0,0
2150,38.0,1.0,C13,1,67049,2013-10-22,1,3,1308180,0,0,0,0
2151,31.0,0.0,C18,0,34556,2015-08-27,2,2,3042000,0,0,0,0
2152,26.0,0.0,C24,0,30558,2020-12-18,1,1,0,0,0,0,0
2153,36.0,1.0,C13,1,90057,2013-04-01,2,5,95331060,0,0,0,0
2154,23.0,1.0,C16,0,18224,2020-03-09,1,1,1875360,0,0,0,0
2155,25.0,0.0,C5,0,16206,2019-10-31,1,1,1450030,0,0,0,0
2156,45.0,1.0,C24,1,37521,2018-12-18,2,2,812710,0,0,0,0
2157,41.0,0.0,C27,0,31816,2019-07-04,1,1,751070,0,0,0,0
2158,29.0,1.0,C29,1,137450,2015-08-02,3,4,13977500,0,0,0,0
2159,39.0,0.0,C20,2,90090,2020-06-28,2,2,1892760,0,0,0,0
2160,33.0,0.0,C5,0,45993,2019-09-06,1,1,7442600,1,0,0,0
2161,32.0,0.0,C23,1,47678,2019-11-09,1,1,393770,0,0,0,0
2162,39.0,1.0,C13,2,38706,2018-10-14,2,2,101840,0,0,0,0
2163,36.0,1.0,C20,0,75344,2020-09-01,2,2,412310,0,0,0,0
2164,37.0,0.0,C27,0,96562,2020-10-30,3,3,0,0,0,0,0
2165,30.0,1.0,C15,0,37039,2019-01-16,2,2,1444590,0,0,0,0
2166,34.0,0.0,C19,0,14776,2019-12-23,1,1,458200,0,0,0,0
2167,32.0,1.0,C27,0,68356,2016-04-27,1,4,34703880,0,0,0,0
2168,29.0,0.0,C20,0,59662,2018-06-10,1,3,33882080,1,1,1,0
2169,32.0,0.0,C22,0,67667,2019-07-28,2,2,0,0,0,0,0
2170,45.0,0.0,C22,0,44884,2018-05-13,1,2,10878820,0,0,0,0
2171,36.0,0.0,C10,2,70774,2018-08-06,2,2,22155600,1,0,0,0
2172,38.0,0.0,C19,0,77399,2018-06-29,1,2,8981930,0,0,0,0
2173,31.0,1.0,C17,0,34569,2019-12-05,2,2,0,0,0,0,0
2174,35.0,0.0,C14,1,78009,2020-11-28,3,3,0,0,0,0,0
2175,41.0,0.0,C23,1,58799,2018-05-12,1,1,11509380,0,0,0,0
2176,35.0,1.0,C24,1,45414,2018-12-04,1,1,11155940,1,0,0,0
2177,33.0,1.0,C26,1,54019,2020-08-10,3,3,231840,0,0,0,0
2178,38.0,0.0,C14,0,23166,2017-07-08,1,1,1371720,0,0,0,0
2179,39.0,1.0,C13,0,116077,2014-12-29,2,4,33054410,1,0,0,0
2180,25.0,0.0,C7,2,64168,2019-06-13,2,2,900000,0,0,0,0
2181,37.0,0.0,C19,1,29962,2018-05-04,1,1,5818480,0,0,0,0
2182,46.0,0.0,C25,2,96053,2018-09-16,3,3,0,0,0,0,0
2183,30.0,0.0,C22,2,47301,2017-11-29,1,2,3805340,0,0,0,0
2184,43.0,1.0,C24,2,81854,2015-05-24,1,3,27474930,1,0,0,0
2185,32.0,0.0,C22,0,128520,2019-09-17,3,3,1090260,0,0,0,0
2186,39.0,0.0,C20,0,53880,2015-08-27,1,1,7291330,0,0,0,0
2187,29.0,0.0,C15,0,83215,2020-09-08,3,3,1476940,1,0,0,0
2188,24.0,0.0,C18,1,64399,2020-08-18,2,2,903300,1,0,0,0
2189,49.0,1.0,C9,2,135231,2018-06-03,1,4,43275060,0,1,1,0
2190,32.0,0.0,C28,0,83298,2014-12-05,2,4,20222360,1,0,0,0
2191,33.0,1.0,C10,2,56766,2020-04-25,2,2,1420720,0,0,0,0
2192,23.0,0.0,C9,2,26766,2019-12-03,1,1,0,0,0,0,0
2193,34.0,0.0,C27,1,71878,2020-11-30,3,3,0,0,0,0,0
2194,46.0,1.0,C5,0,65990,2016-07-08,1,2,6265580,0,0,0,0
2195,38.0,1.0,C26,0,52321,2020-07-14,1,1,166320,0,0,0,0
2196,23.0,0.0,C8,0,42059,2019-01-18,1,1,0,0,0,0,0
2197,25.0,0.0,C15,0,37888,2019-07-06,1,1,242500,0,0,0,0
2198,30.0,0.0,C25,1,80907,2015-08-20,2,2,17286750,0,0,0,0
2199,28.0,0.0,C13,1,50141,2020-04-25,2,2,0,0,0,0,0
2200,25.0,1.0,C3,2,37046,2020-07-13,1,1,151720,0,0,0,0
2201,46.0,0.0,C23,1,50326,2019-01-15,2,2,4266380,0,0,0,0
2202,42.0,1.0,C29,1,29462,2019-07-05,1,1,2276750,0,0,0,0
2203,46.0,0.0,C16,0,18799,2015-08-06,1,1,10913820,0,0,0,0
2204,26.0,0.0,C4,0,24676,2020-05-17,2,2,0,0,0,0,0
2205,31.0,1.0,C4,1,20983,2018-10-30,1,1,1184840,0,0,0,0
2206,35.0,0.0,C7,2,53902,2020-07-20,2,2,1730630,1,0,0,0
2207,31.0,1.0,C28,1,18469,2020-02-13,1,1,0,0,0,0,0
2208,34.0,1.0,C23,2,52222,2019-06-06,1,1,2017900,0,0,0,0
2209,28.0,0.0,C11,0,53554,2020-05-03,2,2,0,0,0,0,0
2210,36.0,0.0,C20,2,21364,2018-06-17,1,1,250000,0,0,0,0
2211,35.0,0.0,C3,0,76805,2016-04-25,1,3,15672850,0,0,0,0
2212,34.0,0.0,C21,1,131568,2015-07-23,1,4,22976810,0,0,0,0
2213,36.0,1.0,C18,0,111600,2015-11-12,2,4,5356780,1,0,0,0
2214,33.0,0.0,C20,2,69003,2019-09-28,3,3,10073920,1,0,0,0
2215,35.0,1.0,C3,2,85254,2016-08-14,1,2,13985380,1,0,0,0
2216,36.0,1.0,C20,2,102822,2019-09-20,3,3,0,0,0,0,0
2217,26.0,0.0,C7,1,33058,2018-12-18,1,1,2736060,0,0,0,0
2218,42.0,1.0,C14,0,26460,2015-05-24,2,2,3780770,0,0,0,0
2219,37.0,0.0,C4,0,17566,2019-06-28,1,1,0,0,0,0,0
2220,25.0,0.0,C24,0,15482,2019-01-06,1,1,1308570,0,0,0,0
2221,37.0,1.0,C5,2,50158,2019-10-03,2,2,0,0,0,0,0
2222,39.0,1.0,C2,2,110829,2013-07-19,2,3,895750,0,0,0,0
2223,41.0,0.0,C8,1,99300,2020-03-20,3,3,0,0,0,0,0
2224,24.0,0.0,C8,0,21993,2018-06-01,1,1,237580,0,0,0,0
2225,40.0,0.0,C17,1,21636,2018-12-24,1,1,953760,0,0,0,0
2226,32.0,0.0,C16,0,79797,2020-06-02,1,1,143040,0,0,0,0
2227,23.0,1.0,C15,2,46604,2020-01-02,1,1,0,0,0,0,0
2228,36.0,1.0,C4,2,75224,2020-05-05,3,3,1109460,0,0,0,0
2229,39.0,0.0,C29,1,44154,2020-03-08,1,1,2607050,0,0,0,0
2230,41.0,0.0,C13,1,56478,2019-06-06,3,3,0,0,0,0,0
2231,30.0,1.0,C5,0,63004,2019-10-06,3,3,0,0,0,0,0
2232,31.0,0.0,C15,2,81792,2018-06-20,2,2,269240,0,0,0,0
2233,31.0,0.0,C29,2,98935,2015-09-24,1,4,42883990,0,0,0,0
2234,28.0,0.0,C16,1,53320,2019-09-26,1,1,2264270,0,0,0,0
2235,39.0,1.0,C25,0,104128,2015-01-16,2,4,23114450,0,0,0,0
2236,33.0,1.0,C20,2,57164,2020-05-01,2,2,1092560,0,0,0,0
2237,35.0,1.0,C20,1,38829,2019-01-08,2,2,0,0,0,0,0
2238,42.0,1.0,C9,1,68473,2018-07-07,2,2,4553290,0,0,0,0
2239,33.0,1.0,C12,1,87954,2015-07-30,2,3,7008490,1,0,0,0
2240,39.0,0.0,C6,0,53377,2015-08-09,1,3,22738660,0,1,1,0
2241,27.0,0.0,C2,1,30083,2018-06-08,1,1,2511830,0,0,0,0
2242,34.0,1.0,C7,0,104058,2020-11-06,3,3,0,0,0,0,0
2243,28.0,0.0,C5,2,28949,2017-11-25,1,1,167020,0,0,0,0
2244,25.0,1.0,C21,0,14034,2020-04-17,1,1,0,0,0,0,0
2245,39.0,0.0,C26,2,56808,2015-07-23,1,2,11868520,0,0,0,0
2246,30.0,0.0,C1,0,67162,2020-12-07,2,2,0,0,0,0,0
2247,26.0,0.0,C7,2,62716,2018-07-29,2,2,8490390,0,0,0,0
2248,32.0,1.0,C18,2,126357,2019-11-30,3,3,6655210,1,0,0,0
2249,25.0,0.0,C11,0,65507,2019-09-15,2,2,0,0,0,0,0
2250,35.0,0.0,C20,0,66890,2020-11-17,2,2,0,0,0,0,0
2251,41.0,0.0,C15,0,19724,2017-09-12,1,1,1464860,0,0,0,0
2252,30.0,1.0,C12,0,92763,2020-02-13,3,3,21260010,0,0,0,0
2253,32.0,1.0,C29,1,80788,2020-09-28,2,2,0,0,0,0,0
2254,36.0,1.0,C17,1,24985,2020-06-02,1,1,0,0,0,0,0
2255,30.0,0.0,C8,0,19447,2018-09-14,1,1,4235570,0,0,0,0
2256,28.0,0.0,C5,0,17044,2018-06-22,2,2,0,0,0,0,0
2257,44.0,0.0,C8,0,62354,2017-08-26,1,2,2416390,0,0,0,0
2258,32.0,1.0,C26,1,69599,2020-09-28,3,3,553250,0,0,0,0
2259,31.0,0.0,C3,2,104157,2020-07-31,3,3,332040,0,0,0,0
2260,36.0,0.0,C12,0,55601,2018-12-15,2,2,0,0,0,0,0
2261,47.0,0.0,C5,1,38047,2019-06-06,1,1,8966620,0,0,0,0
2262,40.0,0.0,C7,2,69098,2016-07-25,2,2,8924290,0,0,0,0
2263,48.0,0.0,C22,0,38788,2018-09-19,1,1,4744440,0,0,0,0
2264,34.0,0.0,C11,2,62292,2019-06-27,2,2,4816290,0,0,0,0
2265,32.0,1.0,C15,0,40216,2020-08-29,2,2,0,0,0,0,0
2266,30.0,0.0,C19,0,65092,2020-09-15,3,3,289760,0,0,0,0
2267,35.0,0.0,C10,2,23955,2020-02-11,1,1,325210,0,0,0,0
2268,34.0,1.0,C6,1,77739,2020-04-13,2,2,0,0,0,0,0
2269,34.0,1.0,C6,0,23641,2019-09-26,2,2,0,0,0,0,0
2270,29.0,0.0,C13,2,48747,2013-09-15,1,3,22183450,0,0,0,0
2271,34.0,1.0,C3,1,68037,2016-01-31,1,2,9869790,0,0,0,0
2272,31.0,0.0,C7,1,26716,2018-10-03,1,1,0,0,0,0,0
2273,37.0,1.0,C22,1,21909,2020-06-30,2,2,903730,1,0,0,0
2274,36.0,1.0,C17,2,22719,2018-10-15,1,1,0,0,0,0,0
2275,28.0,0.0,C6,1,69153,2019-10-31,2,2,0,0,0,0,0
2276,41.0,0.0,C1,1,103568,2013-10-18,2,4,9437800,0,0,0,0
2277,35.0,0.0,C16,0,112112,2014-12-27,2,4,30121900,0,0,0,0
2278,33.0,1.0,C24,1,38326,2018-12-12,1,1,11417820,1,0,0,0
2279,35.0,1.0,C24,1,114637,2020-05-24,3,3,0,0,0,0,0
2280,37.0,1.0,C18,2,56621,2020-08-02,3,3,1162140,1,0,0,0
2281,29.0,1.0,C11,1,64610,2017-03-12,1,2,552950,0,0,0,0
2282,29.0,0.0,C7,1,68500,2020-06-19,2,2,2357400,1,0,0,0
2283,34.0,0.0,C13,2,40608,2019-10-24,1,1,0,0,0,0,0
2284,25.0,0.0,C21,1,42400,2018-07-20,1,1,74800,0,0,0,0
2285,37.0,1.0,C1,1,51668,2020-11-16,3,3,151150,0,0,0,0
2286,28.0,0.0,C9,1,61670,2020-07-07,2,2,202770,0,0,0,0
2287,43.0,0.0,C6,0,102345,2019-07-16,4,4,5117750,0,0,0,0
2288,48.0,1.0,C6,1,81055,2018-11-12,1,1,1418630,0,0,0,0
2289,37.0,0.0,C21,1,25186,2016-04-26,1,1,11666740,0,0,0,0
2290,41.0,1.0,C1,1,101984,2019-08-03,4,4,710000,0,0,0,0
2291,26.0,0.0,C27,2,80394,2020-08-07,3,3,1518990,0,0,0,0
2292,25.0,0.0,C25,2,43753,2017-07-14,1,2,2255560,0,0,0,0
2293,30.2,0.0,C11,2,85428,2018-07-17,1,3,29475240,1,1,1,0
2294,31.0,1.0,C16,0,21445,2018-06-26,3,3,2805970,1,0,0,0
2295,30.0,0.0,C29,1,65156,2020-01-02,2,2,2318270,0,0,0,0
2296,25.0,0.0,C7,0,58571,2018-05-04,1,1,2204570,0,0,0,0
2297,38.0,1.0,C20,2,69776,2020-02-28,2,2,995920,0,0,0,0
2298,35.0,0.0,C15,0,77535,2020-05-01,3,3,0,0,0,0,0
2299,37.0,1.0,C23,1,99907,2016-08-08,2,4,2657330,0,0,0,0
2300,29.0,0.0,C20,0,52912,2019-11-11,1,1,0,0,0,0,0
2301,26.0,0.0,C21,1,58892,2020-03-17,2,2,0,0,0,0,0
2302,39.0,0.0,C29,0,92672,2020-06-16,4,4,15075460,1,0,0,0
2303,33.0,0.0,C25,0,50306,2019-07-29,2,2,204330,0,0,0,0
2304,25.0,0.0,C14,1,64281,2019-07-18,1,1,0,0,0,0,0
2305,34.0,0.0,C20,0,55845,2020-04-13,3,3,0,0,0,0,0
2306,38.0,0.0,C16,0,27572,2019-11-02,2,2,432800,0,0,0,0
2307,33.0,0.0,C12,1,29442,2019-12-12,2,2,0,0,0,0,0
2308,36.0,0.0,C24,1,59816,2020-07-31,3,3,2031660,0,0,0,0
2309,38.0,0.0,C16,0,76463,2019-10-07,3,3,8598920,0,0,0,0
2310,25.0,0.0,C24,0,12860,2020-03-16,2,2,0,0,0,0,0
2311,26.0,1.0,C3,2,37784,2019-10-29,1,1,5516270,1,0,0,0
2312,31.0,1.0,C17,2,37940,2019-08-15,2,2,0,0,0,0,0
2313,38.0,0.0,C5,1,59562,2018-09-29,1,1,0,0,0,0,0
2314,38.0,1.0,C17,0,39404,2020-08-14,3,3,0,0,0,0,0
2315,31.0,1.0,C7,0,100722,2019-08-29,4,4,390500,0,0,0,0
2316,32.0,1.0,C9,2,23582,2019-06-30,2,2,300000,0,0,0,0
2317,41.0,0.0,C3,0,83969,2015-10-04,2,3,21645050,1,0,0,0
2318,30.0,1.0,C28,0,56807,2020-06-13,3,3,2646250,1,0,0,0
2319,32.0,1.0,C29,1,38744,2019-06-16,1,1,4168880,1,0,0,0
2320,35.0,1.0,C20,2,61569,2019-11-21,1,1,458250,0,0,0,0
2321,30.0,0.0,C7,1,27634,2019-05-31,1,1,1811510,0,0,0,0
2322,43.0,1.0,C6,0,14375,2018-10-19,1,1,453060,0,0,0,0
2323,39.0,0.0,C7,0,50168,2019-01-05,2,2,2726900,0,0,0,0
2324,34.0,0.0,C18,0,77778,2020-10-20,2,2,450180,0,0,0,0
2325,43.0,1.0,C1,2,47303,2020-03-13,1,1,0,0,0,0,0
2326,38.0,1.0,C27,2,37944,2019-05-21,1,1,1646410,0,0,0,0
2327,35.0,0.0,C15,1,73538,2013-10-06,2,3,19356940,1,0,0,0
2328,25.0,0.0,C28,2,45675,2018-09-19,1,1,394000,0,0,0,0
2329,32.0,1.0,C4,2,36085,2014-10-17,2,3,14852170,1,0,0,0
2330,27.0,0.0,C19,2,28318,2020-03-11,1,1,5302040,1,0,0,0
2331,35.0,0.0,C10,0,107274,2019-08-04,4,4,18503930,0,0,0,0
2332,33.0,1.0,C16,2,69924,2019-07-08,2,2,12580670,0,0,0,0
2333,44.0,1.0,C22,2,27828,2018-05-07,1,2,8353280,0,0,0,0
2334,33.0,1.0,C12,0,53480,2016-06-21,1,3,6703630,0,0,0,0
2335,29.0,0.0,C10,2,56659,2020-09-12,2,2,0,0,0,0,0
2336,38.0,1.0,C10,1,49165,2019-05-23,1,1,0,0,0,0,0
2337,32.0,0.0,C16,1,19037,2018-12-02,1,1,350210,0,0,0,0
2338,27.0,1.0,C23,2,68957,2019-07-07,1,1,0,0,0,0,0
2339,27.0,1.0,C8,1,41730,2018-07-27,1,1,0,0,0,0,0
2340,30.2,0.0,C17,0,23068,2018-09-08,1,1,5945900,0,0,0,0
2341,34.0,0.0,C9,1,32108,2018-12-09,2,2,0,0,0,0,0
2342,47.0,0.0,C22,2,35598,2015-07-19,1,2,20843460,1,0,0,0
2343,29.0,0.0,C1,1,22217,2019-07-02,1,1,1834440,0,0,0,0
2344,42.0,1.0,C15,0,128906,2018-07-15,5,5,116940,0,0,0,0
2345,33.0,0.0,C26,1,46734,2020-03-14,3,3,0,0,0,0,0
2346,32.0,1.0,C8,0,36284,2020-05-15,2,2,0,0,0,0,0
2347,38.0,1.0,C14,0,50048,2018-12-17,1,1,0,0,0,0,0
2348,27.0,0.0,C28,1,66132,2018-10-28,1,1,0,0,0,0,0
2349,32.0,0.0,C17,2,53115,2015-11-05,1,1,3140390,0,0,0,0
2350,29.0,0.0,C20,1,66945,2020-08-04,2,2,1038200,0,0,0,0
2351,40.0,1.0,C11,1,144726,2013-07-08,1,5,61583040,0,0,0,0
2352,30.0,0.0,C6,2,62462,2019-06-08,1,1,5735920,1,0,0,0
2353,36.0,0.0,C11,1,78445,2020-05-02,3,3,0,0,0,0,0
2354,37.0,0.0,C24,2,56848,2020-01-04,2,2,1354530,0,0,0,0
2355,33.0,0.0,C26,1,69141,2019-11-07,2,2,590220,0,0,0,0
2356,29.0,0.0,C17,1,82260,2018-08-24,2,2,5018600,0,0,0,0
2357,31.0,1.0,C20,0,51471,2019-10-03,3,3,0,0,0,0,0
2358,29.0,0.0,C20,2,131805,2020-07-17,3,3,3021440,1,0,0,0
2359,40.0,0.0,C1,1,52682,2018-05-05,2,2,4063950,0,0,0,0
2360,38.0,1.0,C5,0,76756,2020-04-04,3,3,3356980,0,0,0,0
2361,30.0,1.0,C25,0,42199,2020-09-28,2,2,309180,0,0,0,0
2362,26.0,0.0,C18,1,38809,2018-10-02,1,1,0,0,0,0,0
2363,37.0,1.0,C21,1,53793,2013-11-05,2,3,25164110,0,0,0,0
2364,30.0,1.0,C1,2,80138,2016-05-06,1,2,2565930,0,0,0,0
2365,32.0,0.0,C26,0,49295,2020-11-29,3,3,0,0,0,0,0
2366,41.0,0.0,C12,0,91456,2015-08-29,2,4,19597020,0,0,0,0
2367,23.0,1.0,C26,0,51670,2017-06-12,1,2,1784850,0,0,0,0
2368,36.0,0.0,C19,0,35607,2019-06-21,1,1,563400,0,0,0,0
2369,41.0,0.0,C15,1,42313,2018-07-21,1,1,4284010,0,0,0,0
2370,27.0,0.0,C9,0,85112,2020-10-02,3,3,0,0,0,0,0
2371,27.0,1.0,C27,1,54397,2019-01-04,2,2,0,0,0,0,0
2372,35.0,0.0,C13,2,50180,2020-11-29,2,2,0,0,0,0,0
2373,28.0,0.0,C26,0,95133,2020-01-26,3,3,0,0,0,0,0
2374,25.0,0.0,C23,2,46952,2020-02-17,2,2,8633370,1,0,0,0
2375,26.0,0.0,C19,1,29582,2019-05-16,1,1,0,0,0,0,0
2376,34.0,0.0,C24,0,82815,2015-10-15,2,3,21748820,1,0,0,0
2377,34.0,1.0,C9,0,12105,2020-08-28,1,1,0,0,0,0,0
2378,45.0,0.0,C19,0,35370,2018-07-31,2,2,2815090,0,0,0,0
2379,28.0,1.0,C20,2,69498,2018-07-21,1,1,977830,0,0,0,0
2380,30.0,0.0,C27,2,70254,2020-06-08,2,2,2298240,1,0,0,0
